CUST_NO,PRODUCT,DEALERSHIP,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_DATE,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,DELIVERY_CHARGES,QUANTITY,DISCOUNT,HOLDBACK,REBATE
6505,2001,6,Loan,200,2452579,01/14/2005 00:00:00,1047310,86432,103644,83048.01,780.00,1,19.400568,1950.00,1170.00
6430,86529,27,Loan,200,2452579,01/14/2005 00:00:00,1046747,86494,72634,1350.98,28.00,1,7.272881,35.00,21.00
6661,86525,13,Bank Draft,200,2452579,01/14/2005 00:00:00,1047578,86484,144102,229.74,4.40,1,16.984402,5.50,3.30
4017,86507,30,Bank Draft,200,2452579,01/14/2005 00:00:00,1047864,86497,112024,411.32,4.50,1,1.213527,11.25,6.75
6767,86508,29,Cash,200,2452579,01/14/2005 00:00:00,1046422,86405,144957,640.61,6.20,1,15.791354,15.50,9.30
6430,86534,27,Loan,200,2452579,01/14/2005 00:00:00,1046747,86494,163049,4178.98,44.25,1,4.852006,110.63,66.38
4017,86532,30,Other,200,2452579,01/14/2005 00:00:00,1047864,86497,132122,205.72,2.25,1,1.213157,5.63,3.38
4834,86540,17,Cash,200,2452579,01/14/2005 00:00:00,1047201,86467,181658,1171.29,22.40,1,16.953437,28.00,16.80
4834,2004,17,Bank Draft,200,2452579,01/14/2005 00:00:00,1047201,86467,134529,54771.93,540.00,1,13.344736,1350.00,810.00
5234,86536,26,Other,200,2452579,01/14/2005 00:00:00,1047562,86493,130632,1178.46,12.20,1,7.264328,30.50,18.30
6505,86543,6,Cash,125,2452579,01/14/2005 00:00:00,1047310,86424,135310,1120.92,10.90,1,14.486372,27.25,16.35
4764,86541,7,Lease,200,2452579,01/14/2005 00:00:00,1046709,86481,105930,729.53,14.10,1,15.761641,17.63,10.58
5234,86521,26,Cash,200,2452579,01/14/2005 00:00:00,1047562,86493,151946,4650.50,42.50,1,23.051670,106.25,63.75
4834,86532,17,Loan,200,2452579,01/14/2005 00:00:00,1047201,86467,73443,205.72,2.25,1,1.213157,5.63,3.38
6172,86521,26,Loan,200,2452580,01/15/2005 00:00:00,1047058,86493,133833,4650.50,42.50,1,23.051670,106.25,63.75
6378,86514,21,Cash,200,2452580,01/15/2005 00:00:00,1047475,86447,120625,1024.78,11.20,1,1.212146,28.00,16.80
5217,86525,30,Bank Draft,200,2452580,01/15/2005 00:00:00,1047353,86473,71331,229.74,4.40,1,16.984402,5.50,3.30
5008,86541,5,Bank Draft,200,2452580,01/15/2005 00:00:00,1046880,86459,125139,729.53,14.10,1,15.761641,17.63,10.58
6594,86506,29,Bank Draft,200,2452580,01/15/2005 00:00:00,1047321,86496,142028,536.44,11.00,1,8.481262,13.75,8.25
5217,86525,30,Cash,200,2452580,01/15/2005 00:00:00,1047353,86497,73221,229.74,4.40,1,16.984402,5.50,3.30
5217,86512,30,Loan,200,2452580,01/15/2005 00:00:00,1047353,86473,130455,4302.96,45.00,1,6.051711,112.50,67.50
6594,86530,29,Lease,200,2452580,01/15/2005 00:00:00,1047321,86441,70843,3118.89,62.00,1,12.105156,77.50,46.50
5008,86503,5,Bank Draft,200,2452580,01/15/2005 00:00:00,1046880,86431,110004,680.34,7.05,1,7.272592,17.63,10.58
5900,86533,5,Lease,200,2452580,01/15/2005 00:00:00,1046804,86434,171135,4486.68,44.25,1,13.350497,110.63,66.38
6378,86519,21,Cash,200,2452580,01/15/2005 00:00:00,1047475,86475,172111,2445.28,26.70,1,1.210894,66.75,40.05
5900,86534,5,Cash,200,2452580,01/15/2005 00:00:00,1046804,86434,82404,4178.98,44.25,1,4.852006,110.63,66.38
6378,86510,21,Cash,200,2452580,01/15/2005 00:00:00,1047475,86447,180212,1125.11,22.40,1,12.127625,28.00,16.80
6594,86532,29,Cash,200,2452580,01/15/2005 00:00:00,1047321,86436,155510,205.72,2.25,1,1.213157,5.63,3.38
6172,86527,26,Cash,125,2452580,01/15/2005 00:00:00,1047058,86449,172440,873.88,17.40,1,12.129190,21.75,13.05
6172,86522,26,Loan,200,2452580,01/15/2005 00:00:00,1047058,86493,131010,2707.65,53.40,1,13.347853,66.75,40.05
5008,86506,5,Lease,200,2452580,01/15/2005 00:00:00,1046880,86434,180139,536.44,11.00,1,8.481262,13.75,8.25
6172,86515,26,Bank Draft,200,2452580,01/15/2005 00:00:00,1047058,86493,132546,820.73,22.50,3,23.049645,56.25,33.75
5900,86523,5,Cash,200,2452580,01/15/2005 00:00:00,1046804,86404,74301,2168.09,46.90,1,2.425541,58.63,35.18
6172,2004,26,Cash,200,2452580,01/15/2005 00:00:00,1047058,86449,174142,54771.93,540.00,1,13.344736,1350.00,810.00
3091,2002,28,Loan,200,2452580,01/15/2005 00:00:00,1046249,86495,144530,50257.71,510.00,1,9.691740,1275.00,765.00
4532,86527,15,Cash,200,2452580,01/15/2005 00:00:00,1046659,86455,104819,873.88,17.40,1,12.129190,21.75,13.05
6594,86503,29,Cash,200,2452580,01/15/2005 00:00:00,1047321,86436,92857,680.34,7.05,1,7.272592,17.63,10.58
6172,86537,26,Loan,200,2452580,01/15/2005 00:00:00,1047058,86449,164940,2034.68,45.00,1,0.000000,56.25,33.75
975,2004,18,Loan,200,2452580,01/15/2005 00:00:00,1047140,86462,153439,54771.93,540.00,1,13.344736,1350.00,810.00
6172,86535,26,Cash,105,2452580,01/15/2005 00:00:00,1047058,86499,160010,359.09,3.25,1,24.245629,8.13,4.88
4532,86502,15,Cash,200,2452580,01/15/2005 00:00:00,1046659,86444,102322,662.63,12.10,1,23.022959,15.13,9.08
6593,86518,18,Loan,200,2452581,01/15/2005 00:00:00,1047920,86413,184934,2495.48,53.40,1,3.637959,66.75,40.05
6593,86542,18,Bank Draft,200,2452581,01/15/2005 00:00:00,1047920,86462,95111,179.52,3.50,1,14.531173,4.38,2.63
6593,86502,18,Loan,200,2452581,01/15/2005 00:00:00,1047920,86462,183106,602.13,12.10,1,10.905612,15.13,9.08
6244,2001,20,Cash,200,2452581,01/15/2005 00:00:00,1046351,86469,154159,83048.01,780.00,1,19.400568,1950.00,1170.00
4932,86528,13,Lease,200,2452581,01/15/2005 00:00:00,1046259,86438,180705,453.31,4.25,1,19.356162,10.63,6.38
6244,86536,20,Bank Draft,200,2452581,01/15/2005 00:00:00,1046351,86469,144540,1178.46,12.20,1,7.264328,30.50,18.30
6583,86520,7,Other,200,2452581,01/15/2005 00:00:00,1047334,86453,94000,63.81,3.50,3,23.061251,4.38,2.63
6645,86533,13,Cash,200,2452581,01/15/2005 00:00:00,1047978,86401,132920,4486.68,44.25,1,13.350497,110.63,66.38
4932,2003,13,Lease,200,2452581,01/15/2005 00:00:00,1046259,86438,112249,85317.59,840.00,1,13.322262,2100.00,1260.00
6645,86511,13,Cash,200,2452581,01/15/2005 00:00:00,1047978,86438,124244,2301.61,44.50,2,15.768463,111.25,66.75
4932,86519,13,Bank Draft,200,2452581,01/15/2005 00:00:00,1046259,86438,75215,2445.28,26.70,1,1.210894,66.75,40.05
6593,86541,18,Other,200,2452581,01/15/2005 00:00:00,1047920,86462,163701,729.53,14.10,1,15.761641,17.63,10.58
6583,86529,7,Cash,200,2452581,01/15/2005 00:00:00,1047334,86453,174521,1350.98,28.00,1,7.272881,35.00,21.00
6244,86528,20,Bank Draft,200,2452581,01/15/2005 00:00:00,1046351,86469,170111,453.31,4.25,1,19.356162,10.63,6.38
6593,86521,18,Loan,200,2452581,01/15/2005 00:00:00,1047920,86413,135838,4650.50,42.50,1,23.051670,106.25,63.75
6645,86539,13,Loan,200,2452581,01/15/2005 00:00:00,1047978,86438,74229,1674.76,18.50,1,0.000000,46.25,27.75
6583,86524,7,Lease,200,2452581,01/15/2005 00:00:00,1047334,86427,80420,496.89,19.00,2,16.947489,23.75,14.25
4932,2001,13,Lease,200,2452581,01/15/2005 00:00:00,1046259,86401,71727,83048.01,780.00,1,19.400568,1950.00,1170.00
6645,2003,13,Loan,200,2452581,01/15/2005 00:00:00,1047978,86401,180613,85317.59,840.00,1,13.322262,2100.00,1260.00
4932,86539,13,Lease,200,2452581,01/15/2005 00:00:00,1046259,86484,71946,1674.76,18.50,1,0.000000,46.25,27.75
4932,86527,13,Lease,200,2452581,01/15/2005 00:00:00,1046259,86484,135028,873.88,17.40,1,12.129190,21.75,13.05
4083,86517,6,Other,200,2452582,01/15/2005 00:00:00,1046875,86403,175847,2655.00,26.70,1,10.917274,66.75,40.05
6696,86528,4,Other,200,2452582,01/15/2005 00:00:00,1047528,86463,82038,453.31,4.25,1,19.356162,10.63,6.38
5047,2004,4,Lease,200,2452582,01/15/2005 00:00:00,1047609,86412,184731,54771.93,540.00,1,13.344736,1350.00,810.00
6138,86511,22,Other,200,2452582,01/15/2005 00:00:00,1047443,86430,185949,4603.22,44.50,1,15.768463,111.25,66.75
5047,86523,4,Cash,200,2452582,01/15/2005 00:00:00,1047609,86412,111339,2308.79,46.90,1,9.702164,58.63,35.18
5971,86507,21,Lease,200,2452582,01/15/2005 00:00:00,1046229,86475,114718,411.32,4.50,1,1.213527,11.25,6.75
5971,2004,21,Cash,200,2452582,01/15/2005 00:00:00,1046229,86465,113058,54771.93,540.00,1,13.344736,1350.00,810.00
5047,86516,4,Bank Draft,200,2452582,01/15/2005 00:00:00,1047609,86466,84549,3951.87,84.60,1,3.639684,105.75,63.45
4083,86534,6,Cash,200,2452582,01/15/2005 00:00:00,1046875,86432,144626,4178.98,44.25,1,4.852006,110.63,66.38
6696,86526,4,Bank Draft,200,2452582,01/15/2005 00:00:00,1047528,86463,133910,2849.79,26.00,1,23.000400,65.00,39.00
5047,86538,4,Lease,200,2452582,01/15/2005 00:00:00,1047609,86466,112155,359.02,7.00,1,14.531660,8.75,5.25
6138,86536,22,Loan,200,2452582,01/15/2005 00:00:00,1047443,86430,170631,1178.46,12.20,1,7.264328,30.50,18.30
5971,86519,21,Bank Draft,200,2452582,01/15/2005 00:00:00,1046229,86447,73200,2445.28,26.70,1,1.210894,66.75,40.05
5047,86511,4,Bank Draft,200,2452582,01/15/2005 00:00:00,1047609,86466,104504,4603.22,44.50,1,15.768463,111.25,66.75
6138,86530,22,Lease,200,2452582,01/15/2005 00:00:00,1047443,86404,143821,3118.89,62.00,1,12.105156,77.50,46.50
5971,86508,21,Loan,200,2452582,01/15/2005 00:00:00,1046229,86447,132154,640.61,6.20,1,15.791354,15.50,9.30
6696,86510,4,Cash,200,2452582,01/15/2005 00:00:00,1047528,86412,170636,1125.11,22.40,1,12.127625,28.00,16.80
4083,86532,6,Cash,200,2452582,01/15/2005 00:00:00,1046875,86402,163935,205.72,2.25,1,1.213157,5.63,3.38
5971,86514,21,Other,200,2452582,01/15/2005 00:00:00,1046229,86465,74327,1024.78,11.20,1,1.212146,28.00,16.80
6696,86532,4,Bank Draft,200,2452582,01/15/2005 00:00:00,1047528,86409,123226,205.72,2.25,1,1.213157,5.63,3.38
5971,86509,21,Cash,200,2452582,01/15/2005 00:00:00,1046229,86447,93113,660.11,12.40,1,19.401288,15.50,9.30
6138,86519,22,Loan,200,2452582,01/15/2005 00:00:00,1047443,86477,133616,2445.28,26.70,1,1.210894,66.75,40.05
6138,86513,22,Loan,200,2452582,01/15/2005 00:00:00,1047443,86404,142533,3294.38,34.50,1,6.061388,86.25,51.75
6138,2000,22,Other,105,2452582,01/15/2005 00:00:00,1047443,86430,183958,93380.00,1840.00,1,13.333333,2300.00,1380.00
6138,2003,22,Cash,200,2452582,01/15/2005 00:00:00,1047443,86404,84511,85317.59,840.00,1,13.322262,2100.00,1260.00
5716,86509,18,Lease,125,2452583,01/15/2005 00:00:00,1046902,86410,140608,629.11,6.20,1,13.338386,15.50,9.30
1164,2003,20,Loan,200,2452583,01/15/2005 00:00:00,1047914,86469,122723,85317.59,840.00,1,13.322262,2100.00,1260.00
6482,86513,11,Lease,200,2452583,01/15/2005 00:00:00,1046625,86464,135151,3294.38,34.50,1,6.061388,86.25,51.75
5716,86504,18,Loan,200,2452583,01/15/2005 00:00:00,1046902,86425,163612,596.28,12.90,1,2.425813,16.13,9.68
4498,86514,10,Bank Draft,200,2452583,01/15/2005 00:00:00,1047177,86448,154711,1024.78,11.20,1,1.212146,28.00,16.80
6059,86509,19,Cash,200,2452583,01/15/2005 00:00:00,1046791,86468,75556,653.91,6.20,1,18.188708,15.50,9.30
6482,86512,11,Cash,125,2452583,01/15/2005 00:00:00,1046625,86433,131634,4302.96,45.00,1,6.051711,112.50,67.50
6482,2004,11,Loan,200,2452583,01/15/2005 00:00:00,1046625,86433,82653,18257.31,540.00,3,13.344736,1350.00,810.00
5241,86522,2,Other,200,2452583,01/15/2005 00:00:00,1047495,86498,174511,2520.75,53.40,1,4.853765,66.75,40.05
6059,86507,19,Cash,200,2452583,01/15/2005 00:00:00,1046791,86437,105417,411.32,4.50,1,1.213527,11.25,6.75
4498,86504,10,Bank Draft,125,2452583,01/15/2005 00:00:00,1047177,86448,172634,596.28,12.90,1,2.425813,16.13,9.68
6482,86509,11,Lease,200,2452583,01/15/2005 00:00:00,1046625,86464,75208,604.31,6.20,1,8.488064,15.50,9.30
5716,86537,18,Loan,200,2452583,01/15/2005 00:00:00,1046902,86410,100934,678.23,45.00,3,0.000000,56.25,33.75
5716,2002,18,Cash,200,2452583,01/15/2005 00:00:00,1046902,86488,105741,50257.71,510.00,1,9.691740,1275.00,765.00
4498,2003,10,Bank Draft,200,2452583,01/15/2005 00:00:00,1047177,86472,150858,85317.59,840.00,1,13.322262,2100.00,1260.00
1164,86533,20,Bank Draft,200,2452583,01/15/2005 00:00:00,1047914,86469,100757,4486.68,44.25,1,13.350497,110.63,66.38
6059,86530,19,Bank Draft,200,2452583,01/15/2005 00:00:00,1046791,86468,85048,3118.89,62.00,1,12.105156,77.50,46.50
6059,86503,19,Cash,200,2452583,01/15/2005 00:00:00,1046791,86468,183049,680.34,7.05,1,7.272592,17.63,10.58
6059,86539,19,Bank Draft,200,2452583,01/15/2005 00:00:00,1046791,86485,161219,1674.76,18.50,1,0.000000,46.25,27.75
5241,86517,2,Other,200,2452583,01/15/2005 00:00:00,1047495,86426,185737,2655.00,26.70,1,10.917274,66.75,40.05
6059,86541,19,Other,200,2452583,01/15/2005 00:00:00,1046791,86468,141712,729.53,7.05,1,15.761641,17.63,10.58
1164,86527,20,Cash,200,2452583,01/15/2005 00:00:00,1047914,86469,181108,873.88,17.40,1,12.129190,21.75,13.05
6059,86541,19,Cash,125,2452583,01/15/2005 00:00:00,1046791,86468,125121,729.53,14.10,1,15.761641,17.63,10.58
4359,86510,22,Lease,200,2452584,01/15/2005 00:00:00,1046267,86471,133713,1125.11,22.40,1,12.127625,28.00,16.80
4103,2001,28,Bank Draft,200,2452584,01/15/2005 00:00:00,1046664,86495,181010,83048.01,780.00,1,19.400568,1950.00,1170.00
5988,86538,22,Bank Draft,200,2452584,01/15/2005 00:00:00,1047216,86477,115456,359.02,7.00,1,14.531660,8.75,5.25
5988,86516,22,Bank Draft,200,2452584,01/15/2005 00:00:00,1047216,86404,133447,3951.87,84.60,1,3.639684,105.75,63.45
4359,86542,22,Cash,200,2452584,01/15/2005 00:00:00,1046267,86483,140446,179.52,3.50,1,14.531173,4.38,2.63
5988,86521,22,Bank Draft,200,2452584,01/15/2005 00:00:00,1047216,86477,70613,4650.50,42.50,1,23.051670,106.25,63.75
6325,86502,2,Other,200,2452584,01/15/2005 00:00:00,1047561,86474,114625,638.43,12.10,1,18.176020,15.13,9.08
4359,86535,22,Lease,200,2452584,01/15/2005 00:00:00,1046267,86471,113144,359.09,3.25,1,24.245629,8.13,4.88
5988,86539,22,Cash,200,2452584,01/15/2005 00:00:00,1047216,86404,95451,1674.76,18.50,1,0.000000,46.25,27.75
5988,86535,22,Lease,200,2452584,01/15/2005 00:00:00,1047216,86430,155242,359.09,3.25,1,24.245629,8.13,4.88
5988,86540,22,Loan,200,2452584,01/15/2005 00:00:00,1047216,86430,160902,1171.29,22.40,1,16.953437,28.00,16.80
4103,86508,28,Cash,200,2452584,01/15/2005 00:00:00,1046664,86495,141211,640.61,6.20,1,15.791354,15.50,9.30
6517,86523,14,Loan,200,2452584,01/15/2005 00:00:00,1046427,86456,153407,2426.04,23.45,1,15.766017,58.63,35.18
6325,86505,2,Cash,200,2452584,01/15/2005 00:00:00,1047561,86498,93135,694.73,6.70,1,15.721135,16.75,10.05
5988,86507,22,Cash,200,2452584,01/15/2005 00:00:00,1047216,86483,162310,411.32,4.50,1,1.213527,11.25,6.75
6517,86504,14,Loan,200,2452584,01/15/2005 00:00:00,1046427,86451,124011,596.28,12.90,1,2.425813,16.13,9.68
2607,86507,12,Other,200,2452584,01/15/2005 00:00:00,1047517,86435,104548,411.32,4.50,1,1.213527,11.25,6.75
6517,86536,14,Loan,200,2452584,01/15/2005 00:00:00,1046427,86456,83109,589.23,12.20,2,7.264328,30.50,18.30
4103,86509,28,Loan,200,2452584,01/15/2005 00:00:00,1046664,86454,121428,320.75,6.20,2,15.763547,15.50,9.30
6325,86514,2,Loan,200,2452584,01/15/2005 00:00:00,1047561,86498,102829,1024.78,11.20,1,1.212146,28.00,16.80
5988,86506,22,Bank Draft,200,2452584,01/15/2005 00:00:00,1047216,86477,100957,536.44,11.00,1,8.481262,13.75,8.25
6517,86540,14,Loan,200,2452584,01/15/2005 00:00:00,1046427,86442,83903,1171.29,22.40,1,16.953437,28.00,16.80
6325,86524,2,Loan,200,2452584,01/15/2005 00:00:00,1047561,86474,135142,331.26,19.00,3,16.947489,23.75,14.25
6325,86537,2,Bank Draft,200,2452584,01/15/2005 00:00:00,1047561,86420,130954,2034.68,45.00,1,0.000000,56.25,33.75
4103,86514,28,Loan,200,2452584,01/15/2005 00:00:00,1046664,86495,113614,1024.78,11.20,1,1.212146,28.00,16.80
6325,86503,2,Other,200,2452584,01/15/2005 00:00:00,1047561,86420,144408,680.34,7.05,1,7.272592,17.63,10.58
2607,86530,12,Bank Draft,125,2452584,01/15/2005 00:00:00,1047517,86435,131419,3118.89,62.00,1,12.105156,77.50,46.50
4359,86509,22,Lease,200,2452584,01/15/2005 00:00:00,1046267,86450,121304,616.71,6.20,1,10.913225,15.50,9.30
4513,86532,18,Cash,200,2452584,01/15/2005 00:00:00,1047690,86488,74004,205.72,2.25,1,1.213157,5.63,3.38
4103,86510,28,Loan,200,2452584,01/15/2005 00:00:00,1046664,86454,82611,1125.11,22.40,1,12.127625,28.00,16.80
6325,86541,2,Bank Draft,200,2452584,01/15/2005 00:00:00,1047561,86426,104212,729.53,14.10,1,15.761641,17.63,10.58
4513,86543,18,Bank Draft,200,2452584,01/15/2005 00:00:00,1047690,86413,175933,560.46,10.90,2,14.486372,27.25,16.35
4359,86529,22,Loan,200,2452584,01/15/2005 00:00:00,1046267,86471,74313,1350.98,28.00,1,7.272881,35.00,21.00
5591,86526,23,Bank Draft,200,2452585,01/15/2005 00:00:00,1047958,86479,82950,2849.79,26.00,1,23.000400,65.00,39.00
6547,86510,11,Other,200,2452585,01/15/2005 00:00:00,1047191,86433,133418,1125.11,22.40,1,12.127625,28.00,16.80
5031,86512,10,Loan,200,2452585,01/15/2005 00:00:00,1046670,86461,85103,4302.96,45.00,1,6.051711,112.50,67.50
6425,86540,15,Bank Draft,200,2452585,01/15/2005 00:00:00,1047816,86476,181418,1171.29,22.40,1,16.953437,28.00,16.80
6288,2004,8,Cash,200,2452585,01/15/2005 00:00:00,1047583,86428,110031,54771.93,540.00,1,13.344736,1350.00,810.00
5031,86520,10,Cash,200,2452585,01/15/2005 00:00:00,1046670,86472,164812,191.43,3.50,1,23.061251,4.38,2.63
5031,86503,10,Cash,200,2452585,01/15/2005 00:00:00,1046670,86407,181943,680.34,7.05,1,7.272592,17.63,10.58
5031,86524,10,Bank Draft,200,2452585,01/15/2005 00:00:00,1046670,86461,75336,993.78,19.00,1,16.947489,23.75,14.25
6288,86519,8,Bank Draft,200,2452585,01/15/2005 00:00:00,1047583,86491,92629,2445.28,26.70,1,1.210894,66.75,40.05
6641,86540,12,Lease,200,2452585,01/15/2005 00:00:00,1047236,86435,102004,1171.29,22.40,1,16.953437,28.00,16.80
6425,86518,15,Loan,105,2452585,01/15/2005 00:00:00,1047816,86429,72659,2495.48,53.40,1,3.637959,66.75,40.05
5591,86504,23,Loan,200,2452585,01/15/2005 00:00:00,1047958,86479,82716,596.28,12.90,1,2.425813,16.13,9.68
6641,86528,12,Cash,200,2452585,01/15/2005 00:00:00,1047236,86435,124923,453.31,4.25,1,19.356162,10.63,6.38
6425,86528,15,Other,200,2452585,01/15/2005 00:00:00,1047816,86444,185033,453.31,4.25,1,19.356162,10.63,6.38
5031,86505,10,Cash,200,2452585,01/15/2005 00:00:00,1046670,86461,171714,694.73,6.70,1,15.721135,16.75,10.05
6641,86539,12,Loan,200,2452585,01/15/2005 00:00:00,1047236,86435,133102,1674.76,18.50,1,0.000000,46.25,27.75
6547,86503,11,Bank Draft,200,2452585,01/15/2005 00:00:00,1047191,86433,110413,680.34,7.05,1,7.272592,17.63,10.58
6288,86527,8,Cash,200,2452585,01/15/2005 00:00:00,1047583,86428,104045,873.88,17.40,1,12.129190,21.75,13.05
6425,86514,15,Loan,200,2452585,01/15/2005 00:00:00,1047816,86444,90010,1024.78,11.20,1,1.212146,28.00,16.80
6547,86536,11,Loan,200,2452585,01/15/2005 00:00:00,1047191,86433,130136,1178.46,12.20,1,7.264328,30.50,18.30
6641,86512,12,Cash,200,2452585,01/15/2005 00:00:00,1047236,86435,160908,4302.96,45.00,1,6.051711,112.50,67.50
6425,86517,15,Other,200,2452585,01/15/2005 00:00:00,1047816,86455,83645,2655.00,26.70,1,10.917274,66.75,40.05
6547,86524,11,Cash,200,2452585,01/15/2005 00:00:00,1047191,86464,153446,993.78,19.00,1,16.947489,23.75,14.25
6288,86519,8,Bank Draft,200,2452585,01/15/2005 00:00:00,1047583,86428,165713,2445.28,26.70,1,1.210894,66.75,40.05
6425,86514,15,Lease,200,2452585,01/15/2005 00:00:00,1047816,86444,85421,1024.78,11.20,1,1.212146,28.00,16.80
4321,2001,5,Other,200,2452586,01/15/2005 00:00:00,1046424,86431,101829,83048.01,780.00,1,19.400568,1950.00,1170.00
4321,86535,5,Other,105,2452586,01/15/2005 00:00:00,1046424,86434,110217,359.09,3.25,1,24.245629,8.13,4.88
4044,86540,27,Bank Draft,200,2452586,01/15/2005 00:00:00,1046573,86494,145945,1171.29,22.40,1,16.953437,28.00,16.80
5773,86528,8,Other,200,2452586,01/15/2005 00:00:00,1047843,86491,172652,453.31,4.25,1,19.356162,10.63,6.38
5773,86507,8,Lease,200,2452586,01/15/2005 00:00:00,1047843,86491,174638,411.32,4.50,1,1.213527,11.25,6.75
5773,86541,8,Loan,200,2452586,01/15/2005 00:00:00,1047843,86491,81804,729.53,7.05,1,15.761641,17.63,10.58
5773,86521,8,Loan,200,2452586,01/15/2005 00:00:00,1047843,86428,155018,4650.50,42.50,1,23.051670,106.25,63.75
5773,86502,8,Loan,200,2452586,01/15/2005 00:00:00,1047843,86428,163947,583.98,12.10,1,7.270408,15.13,9.08
4321,86505,5,Loan,200,2452586,01/15/2005 00:00:00,1046424,86431,135448,694.73,6.70,1,15.721135,16.75,10.05
4321,86524,5,Other,125,2452586,01/15/2005 00:00:00,1046424,86431,180333,993.78,19.00,1,16.947489,23.75,14.25
6426,86507,21,Bank Draft,200,2452586,01/15/2005 00:00:00,1046951,86465,81524,411.32,4.50,1,1.213527,11.25,6.75
5773,86532,8,Bank Draft,200,2452586,01/15/2005 00:00:00,1047843,86491,95115,205.72,2.25,1,1.213157,5.63,3.38
4321,86516,5,Cash,200,2452586,01/15/2005 00:00:00,1046424,86434,70827,3951.87,84.60,1,3.639684,105.75,63.45
4044,86506,27,Cash,200,2452586,01/15/2005 00:00:00,1046573,86494,173702,536.44,11.00,1,8.481262,13.75,8.25
6426,86512,21,Bank Draft,200,2452586,01/15/2005 00:00:00,1047142,86447,123624,4302.96,45.00,1,6.051711,112.50,67.50
6426,86540,21,Other,200,2452586,01/15/2005 00:00:00,1046951,86447,75118,1171.29,22.40,1,16.953437,28.00,16.80
6426,86504,21,Loan,200,2452586,01/15/2005 00:00:00,1047142,86447,162043,596.28,12.90,1,2.425813,16.13,9.68
4321,86525,5,Other,200,2452586,01/15/2005 00:00:00,1046424,86459,112657,229.74,4.40,1,16.984402,5.50,3.30
5773,86519,8,Cash,200,2452586,01/15/2005 00:00:00,1047843,86428,100514,2445.28,26.70,1,1.210894,66.75,40.05
4044,86522,27,Lease,200,2452586,01/15/2005 00:00:00,1046573,86494,135212,2547.45,26.70,1,6.067206,66.75,40.05
4044,2002,27,Bank Draft,200,2452586,01/15/2005 00:00:00,1046573,86494,125333,50257.71,510.00,1,9.691740,1275.00,765.00
6426,86542,21,Cash,125,2452586,01/15/2005 00:00:00,1046951,86418,125423,179.52,3.50,1,14.531173,4.38,2.63
6426,86519,21,Bank Draft,200,2452586,01/15/2005 00:00:00,1046951,86465,103831,2445.28,26.70,1,1.210894,66.75,40.05
6426,86503,21,Lease,200,2452586,01/15/2005 00:00:00,1046951,86447,172433,680.34,7.05,1,7.272592,17.63,10.58
6426,86506,21,Other,200,2452586,01/15/2005 00:00:00,1047142,86465,180512,536.44,11.00,1,8.481262,13.75,8.25
6757,86536,4,Bank Draft,200,2452587,01/15/2005 00:00:00,1047374,86466,80538,1178.46,12.20,1,7.264328,30.50,18.30
3594,86537,11,Other,200,2452587,01/15/2005 00:00:00,1047355,86433,165600,2034.68,45.00,1,0.000000,56.25,33.75
6584,86533,3,Loan,200,2452587,01/15/2005 00:00:00,1047385,86416,83956,4486.68,44.25,1,13.350497,110.63,66.38
5768,86528,15,Cash,200,2452587,01/15/2005 00:00:00,1046950,86444,150021,453.31,4.25,1,19.356162,10.63,6.38
