DATE_SK,DATE_VALUE,DATE_NUM,YEAR_MONTH_NUMBER,CALENDAR_QUARTER,MONTH_NUM,MONTH_NAME,MONTH_SHORT_NAME,WEEK_NUM,DAY_NUM_OF_YEAR,DAY_NUM_OF_MONTH,DAY_NUM_OF_WEEK,DAY_NAME,DAY_SHORT_NAME,QUARTER_NUM,YEAR_QUARTER_NUM,DAY_NUM_OF_QUARTER
20150302,2015-03-02,20150302,201503,Qtr 1,3,March,Mar,10,61,2,2,Monday,Mon,1,20151,61
20150303,2015-03-03,20150303,201503,Qtr 1,3,March,Mar,10,62,3,3,Tuesday,Tue,1,20151,62
20150304,2015-03-04,20150304,201503,Qtr 1,3,March,Mar,10,63,4,4,Wednesday,Wed,1,20151,63
20150305,2015-03-05,20150305,201503,Qtr 1,3,March,Mar,10,64,5,5,Thursday,Thu,1,20151,64
20150306,2015-03-06,20150306,201503,Qtr 1,3,March,Mar,10,65,6,6,Friday,Fri,1,20151,65
20150307,2015-03-07,20150307,201503,Qtr 1,3,March,Mar,10,66,7,7,Saturday,Sat,1,20151,66
20150308,2015-03-08,20150308,201503,Qtr 1,3,March,Mar,10,67,8,1,Sunday,Sun,1,20151,67
20150309,2015-03-09,20150309,201503,Qtr 1,3,March,Mar,11,68,9,2,Monday,Mon,1,20151,68
20150310,2015-03-10,20150310,201503,Qtr 1,3,March,Mar,11,69,10,3,Tuesday,Tue,1,20151,69
20150311,2015-03-11,20150311,201503,Qtr 1,3,March,Mar,11,70,11,4,Wednesday,Wed,1,20151,70
20150312,2015-03-12,20150312,201503,Qtr 1,3,March,Mar,11,71,12,5,Thursday,Thu,1,20151,71
20150313,2015-03-13,20150313,201503,Qtr 1,3,March,Mar,11,72,13,6,Friday,Fri,1,20151,72
20150314,2015-03-14,20150314,201503,Qtr 1,3,March,Mar,11,73,14,7,Saturday,Sat,1,20151,73
20150315,2015-03-15,20150315,201503,Qtr 1,3,March,Mar,11,74,15,1,Sunday,Sun,1,20151,74
20150316,2015-03-16,20150316,201503,Qtr 1,3,March,Mar,12,75,16,2,Monday,Mon,1,20151,75
20150317,2015-03-17,20150317,201503,Qtr 1,3,March,Mar,12,76,17,3,Tuesday,Tue,1,20151,76
20150318,2015-03-18,20150318,201503,Qtr 1,3,March,Mar,12,77,18,4,Wednesday,Wed,1,20151,77
20150319,2015-03-19,20150319,201503,Qtr 1,3,March,Mar,12,78,19,5,Thursday,Thu,1,20151,78
20150320,2015-03-20,20150320,201503,Qtr 1,3,March,Mar,12,79,20,6,Friday,Fri,1,20151,79
20150321,2015-03-21,20150321,201503,Qtr 1,3,March,Mar,12,80,21,7,Saturday,Sat,1,20151,80
20150322,2015-03-22,20150322,201503,Qtr 1,3,March,Mar,12,81,22,1,Sunday,Sun,1,20151,81
20150323,2015-03-23,20150323,201503,Qtr 1,3,March,Mar,13,82,23,2,Monday,Mon,1,20151,82
20150324,2015-03-24,20150324,201503,Qtr 1,3,March,Mar,13,83,24,3,Tuesday,Tue,1,20151,83
20150325,2015-03-25,20150325,201503,Qtr 1,3,March,Mar,13,84,25,4,Wednesday,Wed,1,20151,84
20150326,2015-03-26,20150326,201503,Qtr 1,3,March,Mar,13,85,26,5,Thursday,Thu,1,20151,85
20150327,2015-03-27,20150327,201503,Qtr 1,3,March,Mar,13,86,27,6,Friday,Fri,1,20151,86
20150328,2015-03-28,20150328,201503,Qtr 1,3,March,Mar,13,87,28,7,Saturday,Sat,1,20151,87
20150329,2015-03-29,20150329,201503,Qtr 1,3,March,Mar,13,88,29,1,Sunday,Sun,1,20151,88
20150330,2015-03-30,20150330,201503,Qtr 1,3,March,Mar,14,89,30,2,Monday,Mon,1,20151,89
20150331,2015-03-31,20150331,201503,Qtr 1,3,March,Mar,14,90,31,3,Tuesday,Tue,1,20151,90
20150401,2015-04-01,20150401,201504,Qtr 2,4,April,Apr,14,91,1,4,Wednesday,Wed,2,20152,1
20150402,2015-04-02,20150402,201504,Qtr 2,4,April,Apr,14,92,2,5,Thursday,Thu,2,20152,2
20150403,2015-04-03,20150403,201504,Qtr 2,4,April,Apr,14,93,3,6,Friday,Fri,2,20152,3
20150404,2015-04-04,20150404,201504,Qtr 2,4,April,Apr,14,94,4,7,Saturday,Sat,2,20152,4
20150405,2015-04-05,20150405,201504,Qtr 2,4,April,Apr,14,95,5,1,Sunday,Sun,2,20152,5
20150406,2015-04-06,20150406,201504,Qtr 2,4,April,Apr,15,96,6,2,Monday,Mon,2,20152,6
20150407,2015-04-07,20150407,201504,Qtr 2,4,April,Apr,15,97,7,3,Tuesday,Tue,2,20152,7
20150408,2015-04-08,20150408,201504,Qtr 2,4,April,Apr,15,98,8,4,Wednesday,Wed,2,20152,8
20150409,2015-04-09,20150409,201504,Qtr 2,4,April,Apr,15,99,9,5,Thursday,Thu,2,20152,9
20150410,2015-04-10,20150410,201504,Qtr 2,4,April,Apr,15,100,10,6,Friday,Fri,2,20152,10
20150411,2015-04-11,20150411,201504,Qtr 2,4,April,Apr,15,101,11,7,Saturday,Sat,2,20152,11
20150412,2015-04-12,20150412,201504,Qtr 2,4,April,Apr,15,102,12,1,Sunday,Sun,2,20152,12
20150413,2015-04-13,20150413,201504,Qtr 2,4,April,Apr,16,103,13,2,Monday,Mon,2,20152,13
20150414,2015-04-14,20150414,201504,Qtr 2,4,April,Apr,16,104,14,3,Tuesday,Tue,2,20152,14
20150415,2015-04-15,20150415,201504,Qtr 2,4,April,Apr,16,105,15,4,Wednesday,Wed,2,20152,15
20150416,2015-04-16,20150416,201504,Qtr 2,4,April,Apr,16,106,16,5,Thursday,Thu,2,20152,16
20150417,2015-04-17,20150417,201504,Qtr 2,4,April,Apr,16,107,17,6,Friday,Fri,2,20152,17
20150418,2015-04-18,20150418,201504,Qtr 2,4,April,Apr,16,108,18,7,Saturday,Sat,2,20152,18
20150419,2015-04-19,20150419,201504,Qtr 2,4,April,Apr,16,109,19,1,Sunday,Sun,2,20152,19
20150420,2015-04-20,20150420,201504,Qtr 2,4,April,Apr,17,110,20,2,Monday,Mon,2,20152,20
20150421,2015-04-21,20150421,201504,Qtr 2,4,April,Apr,17,111,21,3,Tuesday,Tue,2,20152,21
20150422,2015-04-22,20150422,201504,Qtr 2,4,April,Apr,17,112,22,4,Wednesday,Wed,2,20152,22
20150423,2015-04-23,20150423,201504,Qtr 2,4,April,Apr,17,113,23,5,Thursday,Thu,2,20152,23
20150424,2015-04-24,20150424,201504,Qtr 2,4,April,Apr,17,114,24,6,Friday,Fri,2,20152,24
20150425,2015-04-25,20150425,201504,Qtr 2,4,April,Apr,17,115,25,7,Saturday,Sat,2,20152,25
20150426,2015-04-26,20150426,201504,Qtr 2,4,April,Apr,17,116,26,1,Sunday,Sun,2,20152,26
20150427,2015-04-27,20150427,201504,Qtr 2,4,April,Apr,18,117,27,2,Monday,Mon,2,20152,27
20150428,2015-04-28,20150428,201504,Qtr 2,4,April,Apr,18,118,28,3,Tuesday,Tue,2,20152,28
20150429,2015-04-29,20150429,201504,Qtr 2,4,April,Apr,18,119,29,4,Wednesday,Wed,2,20152,29
20150430,2015-04-30,20150430,201504,Qtr 2,4,April,Apr,18,120,30,5,Thursday,Thu,2,20152,30
20150501,2015-05-01,20150501,201505,Qtr 2,5,May,May,18,121,1,6,Friday,Fri,2,20152,31
20150502,2015-05-02,20150502,201505,Qtr 2,5,May,May,18,122,2,7,Saturday,Sat,2,20152,32
20150503,2015-05-03,20150503,201505,Qtr 2,5,May,May,18,123,3,1,Sunday,Sun,2,20152,33
20150504,2015-05-04,20150504,201505,Qtr 2,5,May,May,19,124,4,2,Monday,Mon,2,20152,34
20150505,2015-05-05,20150505,201505,Qtr 2,5,May,May,19,125,5,3,Tuesday,Tue,2,20152,35
20150506,2015-05-06,20150506,201505,Qtr 2,5,May,May,19,126,6,4,Wednesday,Wed,2,20152,36
20150507,2015-05-07,20150507,201505,Qtr 2,5,May,May,19,127,7,5,Thursday,Thu,2,20152,37
20150508,2015-05-08,20150508,201505,Qtr 2,5,May,May,19,128,8,6,Friday,Fri,2,20152,38
20150509,2015-05-09,20150509,201505,Qtr 2,5,May,May,19,129,9,7,Saturday,Sat,2,20152,39
20150510,2015-05-10,20150510,201505,Qtr 2,5,May,May,19,130,10,1,Sunday,Sun,2,20152,40
20150511,2015-05-11,20150511,201505,Qtr 2,5,May,May,20,131,11,2,Monday,Mon,2,20152,41
20150512,2015-05-12,20150512,201505,Qtr 2,5,May,May,20,132,12,3,Tuesday,Tue,2,20152,42
20150513,2015-05-13,20150513,201505,Qtr 2,5,May,May,20,133,13,4,Wednesday,Wed,2,20152,43
20150514,2015-05-14,20150514,201505,Qtr 2,5,May,May,20,134,14,5,Thursday,Thu,2,20152,44
20150515,2015-05-15,20150515,201505,Qtr 2,5,May,May,20,135,15,6,Friday,Fri,2,20152,45
20150516,2015-05-16,20150516,201505,Qtr 2,5,May,May,20,136,16,7,Saturday,Sat,2,20152,46
20150517,2015-05-17,20150517,201505,Qtr 2,5,May,May,20,137,17,1,Sunday,Sun,2,20152,47
20150518,2015-05-18,20150518,201505,Qtr 2,5,May,May,21,138,18,2,Monday,Mon,2,20152,48
20150519,2015-05-19,20150519,201505,Qtr 2,5,May,May,21,139,19,3,Tuesday,Tue,2,20152,49
20150520,2015-05-20,20150520,201505,Qtr 2,5,May,May,21,140,20,4,Wednesday,Wed,2,20152,50
20150521,2015-05-21,20150521,201505,Qtr 2,5,May,May,21,141,21,5,Thursday,Thu,2,20152,51
20150522,2015-05-22,20150522,201505,Qtr 2,5,May,May,21,142,22,6,Friday,Fri,2,20152,52
20150523,2015-05-23,20150523,201505,Qtr 2,5,May,May,21,143,23,7,Saturday,Sat,2,20152,53
20150524,2015-05-24,20150524,201505,Qtr 2,5,May,May,21,144,24,1,Sunday,Sun,2,20152,54
20150525,2015-05-25,20150525,201505,Qtr 2,5,May,May,22,145,25,2,Monday,Mon,2,20152,55
20150526,2015-05-26,20150526,201505,Qtr 2,5,May,May,22,146,26,3,Tuesday,Tue,2,20152,56
20150527,2015-05-27,20150527,201505,Qtr 2,5,May,May,22,147,27,4,Wednesday,Wed,2,20152,57
20150528,2015-05-28,20150528,201505,Qtr 2,5,May,May,22,148,28,5,Thursday,Thu,2,20152,58
20150529,2015-05-29,20150529,201505,Qtr 2,5,May,May,22,149,29,6,Friday,Fri,2,20152,59
20150530,2015-05-30,20150530,201505,Qtr 2,5,May,May,22,150,30,7,Saturday,Sat,2,20152,60
20150531,2015-05-31,20150531,201505,Qtr 2,5,May,May,22,151,31,1,Sunday,Sun,2,20152,61
20150601,2015-06-01,20150601,201506,Qtr 2,6,June,Jun,23,152,1,2,Monday,Mon,2,20152,62
20150602,2015-06-02,20150602,201506,Qtr 2,6,June,Jun,23,153,2,3,Tuesday,Tue,2,20152,63
20150603,2015-06-03,20150603,201506,Qtr 2,6,June,Jun,23,154,3,4,Wednesday,Wed,2,20152,64
20150604,2015-06-04,20150604,201506,Qtr 2,6,June,Jun,23,155,4,5,Thursday,Thu,2,20152,65
20150605,2015-06-05,20150605,201506,Qtr 2,6,June,Jun,23,156,5,6,Friday,Fri,2,20152,66
20150606,2015-06-06,20150606,201506,Qtr 2,6,June,Jun,23,157,6,7,Saturday,Sat,2,20152,67
20150607,2015-06-07,20150607,201506,Qtr 2,6,June,Jun,23,158,7,1,Sunday,Sun,2,20152,68
20150608,2015-06-08,20150608,201506,Qtr 2,6,June,Jun,24,159,8,2,Monday,Mon,2,20152,69
20150609,2015-06-09,20150609,201506,Qtr 2,6,June,Jun,24,160,9,3,Tuesday,Tue,2,20152,70
20150610,2015-06-10,20150610,201506,Qtr 2,6,June,Jun,24,161,10,4,Wednesday,Wed,2,20152,71
20150611,2015-06-11,20150611,201506,Qtr 2,6,June,Jun,24,162,11,5,Thursday,Thu,2,20152,72
20150612,2015-06-12,20150612,201506,Qtr 2,6,June,Jun,24,163,12,6,Friday,Fri,2,20152,73
20150613,2015-06-13,20150613,201506,Qtr 2,6,June,Jun,24,164,13,7,Saturday,Sat,2,20152,74
20150614,2015-06-14,20150614,201506,Qtr 2,6,June,Jun,24,165,14,1,Sunday,Sun,2,20152,75
20150615,2015-06-15,20150615,201506,Qtr 2,6,June,Jun,25,166,15,2,Monday,Mon,2,20152,76
20150616,2015-06-16,20150616,201506,Qtr 2,6,June,Jun,25,167,16,3,Tuesday,Tue,2,20152,77
20150617,2015-06-17,20150617,201506,Qtr 2,6,June,Jun,25,168,17,4,Wednesday,Wed,2,20152,78
20150618,2015-06-18,20150618,201506,Qtr 2,6,June,Jun,25,169,18,5,Thursday,Thu,2,20152,79
20150619,2015-06-19,20150619,201506,Qtr 2,6,June,Jun,25,170,19,6,Friday,Fri,2,20152,80
20150620,2015-06-20,20150620,201506,Qtr 2,6,June,Jun,25,171,20,7,Saturday,Sat,2,20152,81
20150621,2015-06-21,20150621,201506,Qtr 2,6,June,Jun,25,172,21,1,Sunday,Sun,2,20152,82
20150622,2015-06-22,20150622,201506,Qtr 2,6,June,Jun,26,173,22,2,Monday,Mon,2,20152,83
20150623,2015-06-23,20150623,201506,Qtr 2,6,June,Jun,26,174,23,3,Tuesday,Tue,2,20152,84
20150624,2015-06-24,20150624,201506,Qtr 2,6,June,Jun,26,175,24,4,Wednesday,Wed,2,20152,85
20150625,2015-06-25,20150625,201506,Qtr 2,6,June,Jun,26,176,25,5,Thursday,Thu,2,20152,86
20150626,2015-06-26,20150626,201506,Qtr 2,6,June,Jun,26,177,26,6,Friday,Fri,2,20152,87
20150627,2015-06-27,20150627,201506,Qtr 2,6,June,Jun,26,178,27,7,Saturday,Sat,2,20152,88
20150628,2015-06-28,20150628,201506,Qtr 2,6,June,Jun,26,179,28,1,Sunday,Sun,2,20152,89
20150629,2015-06-29,20150629,201506,Qtr 2,6,June,Jun,27,180,29,2,Monday,Mon,2,20152,90
20150630,2015-06-30,20150630,201506,Qtr 2,6,June,Jun,27,181,30,3,Tuesday,Tue,2,20152,91
20150701,2015-07-01,20150701,201507,Qtr 3,7,July,Jul,27,182,1,4,Wednesday,Wed,3,20153,1
20150702,2015-07-02,20150702,201507,Qtr 3,7,July,Jul,27,183,2,5,Thursday,Thu,3,20153,2
20150703,2015-07-03,20150703,201507,Qtr 3,7,July,Jul,27,184,3,6,Friday,Fri,3,20153,3
20150704,2015-07-04,20150704,201507,Qtr 3,7,July,Jul,27,185,4,7,Saturday,Sat,3,20153,4
20150705,2015-07-05,20150705,201507,Qtr 3,7,July,Jul,27,186,5,1,Sunday,Sun,3,20153,5
20150706,2015-07-06,20150706,201507,Qtr 3,7,July,Jul,28,187,6,2,Monday,Mon,3,20153,6
20150707,2015-07-07,20150707,201507,Qtr 3,7,July,Jul,28,188,7,3,Tuesday,Tue,3,20153,7
20150708,2015-07-08,20150708,201507,Qtr 3,7,July,Jul,28,189,8,4,Wednesday,Wed,3,20153,8
20150709,2015-07-09,20150709,201507,Qtr 3,7,July,Jul,28,190,9,5,Thursday,Thu,3,20153,9
20150710,2015-07-10,20150710,201507,Qtr 3,7,July,Jul,28,191,10,6,Friday,Fri,3,20153,10
20150711,2015-07-11,20150711,201507,Qtr 3,7,July,Jul,28,192,11,7,Saturday,Sat,3,20153,11
20150712,2015-07-12,20150712,201507,Qtr 3,7,July,Jul,28,193,12,1,Sunday,Sun,3,20153,12
20150713,2015-07-13,20150713,201507,Qtr 3,7,July,Jul,29,194,13,2,Monday,Mon,3,20153,13
20150714,2015-07-14,20150714,201507,Qtr 3,7,July,Jul,29,195,14,3,Tuesday,Tue,3,20153,14
20150715,2015-07-15,20150715,201507,Qtr 3,7,July,Jul,29,196,15,4,Wednesday,Wed,3,20153,15
20150716,2015-07-16,20150716,201507,Qtr 3,7,July,Jul,29,197,16,5,Thursday,Thu,3,20153,16
20150717,2015-07-17,20150717,201507,Qtr 3,7,July,Jul,29,198,17,6,Friday,Fri,3,20153,17
20150718,2015-07-18,20150718,201507,Qtr 3,7,July,Jul,29,199,18,7,Saturday,Sat,3,20153,18
20150719,2015-07-19,20150719,201507,Qtr 3,7,July,Jul,29,200,19,1,Sunday,Sun,3,20153,19
20150720,2015-07-20,20150720,201507,Qtr 3,7,July,Jul,30,201,20,2,Monday,Mon,3,20153,20
20150721,2015-07-21,20150721,201507,Qtr 3,7,July,Jul,30,202,21,3,Tuesday,Tue,3,20153,21
20150722,2015-07-22,20150722,201507,Qtr 3,7,July,Jul,30,203,22,4,Wednesday,Wed,3,20153,22
20150723,2015-07-23,20150723,201507,Qtr 3,7,July,Jul,30,204,23,5,Thursday,Thu,3,20153,23
20150724,2015-07-24,20150724,201507,Qtr 3,7,July,Jul,30,205,24,6,Friday,Fri,3,20153,24
20150725,2015-07-25,20150725,201507,Qtr 3,7,July,Jul,30,206,25,7,Saturday,Sat,3,20153,25
20150726,2015-07-26,20150726,201507,Qtr 3,7,July,Jul,30,207,26,1,Sunday,Sun,3,20153,26
20150727,2015-07-27,20150727,201507,Qtr 3,7,July,Jul,31,208,27,2,Monday,Mon,3,20153,27
20150728,2015-07-28,20150728,201507,Qtr 3,7,July,Jul,31,209,28,3,Tuesday,Tue,3,20153,28
20150729,2015-07-29,20150729,201507,Qtr 3,7,July,Jul,31,210,29,4,Wednesday,Wed,3,20153,29
20150730,2015-07-30,20150730,201507,Qtr 3,7,July,Jul,31,211,30,5,Thursday,Thu,3,20153,30
20150731,2015-07-31,20150731,201507,Qtr 3,7,July,Jul,31,212,31,6,Friday,Fri,3,20153,31
20150801,2015-08-01,20150801,201508,Qtr 3,8,August,Aug,31,213,1,7,Saturday,Sat,3,20153,32
20150802,2015-08-02,20150802,201508,Qtr 3,8,August,Aug,31,214,2,1,Sunday,Sun,3,20153,33
20150803,2015-08-03,20150803,201508,Qtr 3,8,August,Aug,32,215,3,2,Monday,Mon,3,20153,34
20150804,2015-08-04,20150804,201508,Qtr 3,8,August,Aug,32,216,4,3,Tuesday,Tue,3,20153,35
20150805,2015-08-05,20150805,201508,Qtr 3,8,August,Aug,32,217,5,4,Wednesday,Wed,3,20153,36
20150806,2015-08-06,20150806,201508,Qtr 3,8,August,Aug,32,218,6,5,Thursday,Thu,3,20153,37
20150807,2015-08-07,20150807,201508,Qtr 3,8,August,Aug,32,219,7,6,Friday,Fri,3,20153,38
20150808,2015-08-08,20150808,201508,Qtr 3,8,August,Aug,32,220,8,7,Saturday,Sat,3,20153,39
20150809,2015-08-09,20150809,201508,Qtr 3,8,August,Aug,32,221,9,1,Sunday,Sun,3,20153,40
20150810,2015-08-10,20150810,201508,Qtr 3,8,August,Aug,33,222,10,2,Monday,Mon,3,20153,41
20150811,2015-08-11,20150811,201508,Qtr 3,8,August,Aug,33,223,11,3,Tuesday,Tue,3,20153,42
20150812,2015-08-12,20150812,201508,Qtr 3,8,August,Aug,33,224,12,4,Wednesday,Wed,3,20153,43
20150813,2015-08-13,20150813,201508,Qtr 3,8,August,Aug,33,225,13,5,Thursday,Thu,3,20153,44
20150814,2015-08-14,20150814,201508,Qtr 3,8,August,Aug,33,226,14,6,Friday,Fri,3,20153,45
20150815,2015-08-15,20150815,201508,Qtr 3,8,August,Aug,33,227,15,7,Saturday,Sat,3,20153,46
20150816,2015-08-16,20150816,201508,Qtr 3,8,August,Aug,33,228,16,1,Sunday,Sun,3,20153,47
20150817,2015-08-17,20150817,201508,Qtr 3,8,August,Aug,34,229,17,2,Monday,Mon,3,20153,48
20150818,2015-08-18,20150818,201508,Qtr 3,8,August,Aug,34,230,18,3,Tuesday,Tue,3,20153,49
20150819,2015-08-19,20150819,201508,Qtr 3,8,August,Aug,34,231,19,4,Wednesday,Wed,3,20153,50
20150820,2015-08-20,20150820,201508,Qtr 3,8,August,Aug,34,232,20,5,Thursday,Thu,3,20153,51
20150821,2015-08-21,20150821,201508,Qtr 3,8,August,Aug,34,233,21,6,Friday,Fri,3,20153,52
20150822,2015-08-22,20150822,201508,Qtr 3,8,August,Aug,34,234,22,7,Saturday,Sat,3,20153,53
20150823,2015-08-23,20150823,201508,Qtr 3,8,August,Aug,34,235,23,1,Sunday,Sun,3,20153,54
20150824,2015-08-24,20150824,201508,Qtr 3,8,August,Aug,35,236,24,2,Monday,Mon,3,20153,55
20150825,2015-08-25,20150825,201508,Qtr 3,8,August,Aug,35,237,25,3,Tuesday,Tue,3,20153,56
20150826,2015-08-26,20150826,201508,Qtr 3,8,August,Aug,35,238,26,4,Wednesday,Wed,3,20153,57
20150827,2015-08-27,20150827,201508,Qtr 3,8,August,Aug,35,239,27,5,Thursday,Thu,3,20153,58
20150828,2015-08-28,20150828,201508,Qtr 3,8,August,Aug,35,240,28,6,Friday,Fri,3,20153,59
20150829,2015-08-29,20150829,201508,Qtr 3,8,August,Aug,35,241,29,7,Saturday,Sat,3,20153,60
20150830,2015-08-30,20150830,201508,Qtr 3,8,August,Aug,35,242,30,1,Sunday,Sun,3,20153,61
20150831,2015-08-31,20150831,201508,Qtr 3,8,August,Aug,36,243,31,2,Monday,Mon,3,20153,62
20150901,2015-09-01,20150901,201509,Qtr 3,9,September,Sep,36,244,1,3,Tuesday,Tue,3,20153,63
20150902,2015-09-02,20150902,201509,Qtr 3,9,September,Sep,36,245,2,4,Wednesday,Wed,3,20153,64
20150903,2015-09-03,20150903,201509,Qtr 3,9,September,Sep,36,246,3,5,Thursday,Thu,3,20153,65
20150904,2015-09-04,20150904,201509,Qtr 3,9,September,Sep,36,247,4,6,Friday,Fri,3,20153,66
20150905,2015-09-05,20150905,201509,Qtr 3,9,September,Sep,36,248,5,7,Saturday,Sat,3,20153,67
20150906,2015-09-06,20150906,201509,Qtr 3,9,September,Sep,36,249,6,1,Sunday,Sun,3,20153,68
20150907,2015-09-07,20150907,201509,Qtr 3,9,September,Sep,37,250,7,2,Monday,Mon,3,20153,69
20150908,2015-09-08,20150908,201509,Qtr 3,9,September,Sep,37,251,8,3,Tuesday,Tue,3,20153,70
20150909,2015-09-09,20150909,201509,Qtr 3,9,September,Sep,37,252,9,4,Wednesday,Wed,3,20153,71
20150910,2015-09-10,20150910,201509,Qtr 3,9,September,Sep,37,253,10,5,Thursday,Thu,3,20153,72
20150911,2015-09-11,20150911,201509,Qtr 3,9,September,Sep,37,254,11,6,Friday,Fri,3,20153,73
20150912,2015-09-12,20150912,201509,Qtr 3,9,September,Sep,37,255,12,7,Saturday,Sat,3,20153,74
20150913,2015-09-13,20150913,201509,Qtr 3,9,September,Sep,37,256,13,1,Sunday,Sun,3,20153,75
20150914,2015-09-14,20150914,201509,Qtr 3,9,September,Sep,38,257,14,2,Monday,Mon,3,20153,76
20150915,2015-09-15,20150915,201509,Qtr 3,9,September,Sep,38,258,15,3,Tuesday,Tue,3,20153,77
20150916,2015-09-16,20150916,201509,Qtr 3,9,September,Sep,38,259,16,4,Wednesday,Wed,3,20153,78
20150917,2015-09-17,20150917,201509,Qtr 3,9,September,Sep,38,260,17,5,Thursday,Thu,3,20153,79
20150918,2015-09-18,20150918,201509,Qtr 3,9,September,Sep,38,261,18,6,Friday,Fri,3,20153,80
20150919,2015-09-19,20150919,201509,Qtr 3,9,September,Sep,38,262,19,7,Saturday,Sat,3,20153,81
20150920,2015-09-20,20150920,201509,Qtr 3,9,September,Sep,38,263,20,1,Sunday,Sun,3,20153,82
20150921,2015-09-21,20150921,201509,Qtr 3,9,September,Sep,39,264,21,2,Monday,Mon,3,20153,83
20150922,2015-09-22,20150922,201509,Qtr 3,9,September,Sep,39,265,22,3,Tuesday,Tue,3,20153,84
20150923,2015-09-23,20150923,201509,Qtr 3,9,September,Sep,39,266,23,4,Wednesday,Wed,3,20153,85
20150924,2015-09-24,20150924,201509,Qtr 3,9,September,Sep,39,267,24,5,Thursday,Thu,3,20153,86
20150925,2015-09-25,20150925,201509,Qtr 3,9,September,Sep,39,268,25,6,Friday,Fri,3,20153,87
20150926,2015-09-26,20150926,201509,Qtr 3,9,September,Sep,39,269,26,7,Saturday,Sat,3,20153,88
20150927,2015-09-27,20150927,201509,Qtr 3,9,September,Sep,39,270,27,1,Sunday,Sun,3,20153,89
20150928,2015-09-28,20150928,201509,Qtr 3,9,September,Sep,40,271,28,2,Monday,Mon,3,20153,90
20150929,2015-09-29,20150929,201509,Qtr 3,9,September,Sep,40,272,29,3,Tuesday,Tue,3,20153,91
20150930,2015-09-30,20150930,201509,Qtr 3,9,September,Sep,40,273,30,4,Wednesday,Wed,3,20153,92
20151001,2015-10-01,20151001,201510,Qtr 4,10,October,Oct,40,274,1,5,Thursday,Thu,4,20154,1
20151002,2015-10-02,20151002,201510,Qtr 4,10,October,Oct,40,275,2,6,Friday,Fri,4,20154,2
20151003,2015-10-03,20151003,201510,Qtr 4,10,October,Oct,40,276,3,7,Saturday,Sat,4,20154,3
20151004,2015-10-04,20151004,201510,Qtr 4,10,October,Oct,40,277,4,1,Sunday,Sun,4,20154,4
20151005,2015-10-05,20151005,201510,Qtr 4,10,October,Oct,41,278,5,2,Monday,Mon,4,20154,5
20151006,2015-10-06,20151006,201510,Qtr 4,10,October,Oct,41,279,6,3,Tuesday,Tue,4,20154,6
20151007,2015-10-07,20151007,201510,Qtr 4,10,October,Oct,41,280,7,4,Wednesday,Wed,4,20154,7
20151008,2015-10-08,20151008,201510,Qtr 4,10,October,Oct,41,281,8,5,Thursday,Thu,4,20154,8
20151009,2015-10-09,20151009,201510,Qtr 4,10,October,Oct,41,282,9,6,Friday,Fri,4,20154,9
20151010,2015-10-10,20151010,201510,Qtr 4,10,October,Oct,41,283,10,7,Saturday,Sat,4,20154,10
20151011,2015-10-11,20151011,201510,Qtr 4,10,October,Oct,41,284,11,1,Sunday,Sun,4,20154,11
20151012,2015-10-12,20151012,201510,Qtr 4,10,October,Oct,42,285,12,2,Monday,Mon,4,20154,12
20151013,2015-10-13,20151013,201510,Qtr 4,10,October,Oct,42,286,13,3,Tuesday,Tue,4,20154,13
20151014,2015-10-14,20151014,201510,Qtr 4,10,October,Oct,42,287,14,4,Wednesday,Wed,4,20154,14
20151015,2015-10-15,20151015,201510,Qtr 4,10,October,Oct,42,288,15,5,Thursday,Thu,4,20154,15
20151016,2015-10-16,20151016,201510,Qtr 4,10,October,Oct,42,289,16,6,Friday,Fri,4,20154,16
20151017,2015-10-17,20151017,201510,Qtr 4,10,October,Oct,42,290,17,7,Saturday,Sat,4,20154,17
20151018,2015-10-18,20151018,201510,Qtr 4,10,October,Oct,42,291,18,1,Sunday,Sun,4,20154,18
20151019,2015-10-19,20151019,201510,Qtr 4,10,October,Oct,43,292,19,2,Monday,Mon,4,20154,19
20151020,2015-10-20,20151020,201510,Qtr 4,10,October,Oct,43,293,20,3,Tuesday,Tue,4,20154,20
20151021,2015-10-21,20151021,201510,Qtr 4,10,October,Oct,43,294,21,4,Wednesday,Wed,4,20154,21
20151022,2015-10-22,20151022,201510,Qtr 4,10,October,Oct,43,295,22,5,Thursday,Thu,4,20154,22
20151023,2015-10-23,20151023,201510,Qtr 4,10,October,Oct,43,296,23,6,Friday,Fri,4,20154,23
20151024,2015-10-24,20151024,201510,Qtr 4,10,October,Oct,43,297,24,7,Saturday,Sat,4,20154,24
20151025,2015-10-25,20151025,201510,Qtr 4,10,October,Oct,43,298,25,1,Sunday,Sun,4,20154,25
20151026,2015-10-26,20151026,201510,Qtr 4,10,October,Oct,44,299,26,2,Monday,Mon,4,20154,26
20151027,2015-10-27,20151027,201510,Qtr 4,10,October,Oct,44,300,27,3,Tuesday,Tue,4,20154,27
20151028,2015-10-28,20151028,201510,Qtr 4,10,October,Oct,44,301,28,4,Wednesday,Wed,4,20154,28
20151029,2015-10-29,20151029,201510,Qtr 4,10,October,Oct,44,302,29,5,Thursday,Thu,4,20154,29
20151030,2015-10-30,20151030,201510,Qtr 4,10,October,Oct,44,303,30,6,Friday,Fri,4,20154,30
